Year,Month,Day,TN(mg/L)
2005,11,30,15.6173
2005,11,30,11.9174
2005,11,30,11.5296
2005,12,1,11.4547
2005,12,1,11.8076
2005,12,1,11.0201
2005,12,2,10.6377
2005,12,2,10.1281
2005,12,2,9.6136
2005,12,3,8.9755
2005,12,3,9.2010
2005,12,4,8.9443
2005,12,5,8.9721
2005,12,5,10.0624
2005,12,6,10.3306
2005,12,7,10.3577
2005,12,8,10.3389
2005,12,9,10.3340
2005,12,10,9.9865
2005,12,11,9.3493
2005,12,12,9.2612
2005,12,12,10.3445
2005,12,13,9.9556
2005,12,14,10.0081
2005,12,15,8.5896
2005,12,16,8.3800
2005,12,17,7.9312
2005,12,18,8.5477
2005,12,19,9.4496
2005,12,19,8.8139
2005,12,21,8.8204
2005,12,22,-997.8355
2005,12,23,8.5681
2005,12,24,8.1320
2005,12,25,7.8506
2005,12,26,7.7005
2005,12,27,8.2240
2006,1,3,14.1668
2006,1,16,7.6489
2006,1,17,7.1873
2006,1,19,7.8221
2006,1,19,7.5285
2006,1,20,7.9900
2006,1,20,7.6844
2006,1,20,7.4257
2006,1,21,7.1198
2006,1,21,7.2342
2006,1,22,7.5434
2006,1,23,7.3639
2006,1,30,7.6477
2006,1,31,6.9923
2006,2,1,6.9514
2006,2,2,6.8658
2006,2,3,7.7361
2006,2,3,7.9941
2006,2,4,8.0624
2006,2,4,7.9241
2006,2,4,7.6514
2006,2,5,7.5378
2006,2,5,7.6234
2006,2,5,7.4725
2006,2,6,6.9841
2006,2,6,7.3430
2006,2,6,7.4380
2006,2,7,7.6070
2006,2,7,7.0520
2006,2,7,7.1800
2006,2,8,7.0480
2006,2,8,6.8820
2006,2,9,6.8353
2006,2,10,6.7449
2006,2,11,6.8351
2006,2,12,6.5815
2006,2,13,6.5701
2006,2,13,6.7800
2006,2,14,6.7000
2006,2,15,6.5900
2006,2,16,6.7700
2006,2,17,8.4500
2006,2,18,6.6600
2006,2,18,7.4600
2006,2,19,7.7000
2006,2,19,7.4500
2006,2,19,7.1500
2006,2,20,7.0900
2006,2,20,7.0738
2006,2,20,7.1348
2006,2,21,7.0708
2006,2,21,7.1609
2006,2,21,7.1814
2006,2,22,8.2313
2006,2,22,7.2657
2006,2,23,7.0924
2006,2,24,9.6196
2006,2,25,6.7155
2006,2,26,6.5361
2006,2,27,7.0931
2006,2,27,6.3502
2006,2,28,6.4971
2006,3,1,6.0546
2006,3,2,5.6547
2006,3,3,5.6554
2006,3,4,5.4988
2006,3,5,5.6574
2006,3,6,5.6168
2006,3,6,5.4917
2006,3,7,5.6316
2006,3,8,5.6619
2006,3,9,5.4709
2006,3,10,5.7740
2006,3,11,6.2113
2006,3,12,6.9093
2006,3,12,8.0833
2006,3,13,9.2575
2006,3,13,9.1099
2006,3,13,9.6016
2006,3,14,9.3111
2006,3,14,9.5905
2006,3,14,8.8161
2006,3,15,8.2394
2006,3,15,8.4353
2006,3,15,8.5905
2006,3,16,7.6192
2006,3,16,7.6535
2006,3,16,7.2905
2006,3,17,7.4635
2006,3,17,7.9695
2006,3,17,7.5218
2006,3,18,7.4274
2006,3,18,6.9168
2006,3,18,7.4129
2006,3,19,7.1795
2006,3,19,7.2355
2006,3,20,6.7608
2006,3,20,6.0931
2006,3,21,6.1108
2006,3,22,5.8375
2006,3,23,5.9227
2006,3,24,5.5459
2006,3,25,5.6638
2006,3,26,-994.6400
2006,3,27,5.4805
2006,3,27,5.4609
2006,3,28,5.1139
2006,3,29,5.1996
2006,3,30,4.9131
2006,3,31,4.7518
2006,4,1,4.9806
2006,4,2,4.8214
2006,4,3,5.0005
2006,4,3,5.0722
2006,4,4,5.6720
2006,4,5,7.2971
2006,4,6,7.6768
2006,4,7,7.1578
2006,4,8,7.4771
2006,4,9,7.5439
2006,4,10,7.4575
2006,4,10,7.6003
2006,4,11,7.0690
2006,4,12,6.8310
2006,4,13,6.6937
2006,4,14,6.4458
2006,4,15,6.0752
2006,4,16,5.8666
2006,4,17,5.4953
2006,4,17,5.6401
2006,4,17,5.4830
2006,4,18,4.6680
2006,4,18,4.6179
2006,4,18,3.9989
2006,4,19,4.2825
2006,4,19,5.2083
2006,4,19,5.8484
2006,4,20,6.1679
2006,4,20,6.2796
2006,4,20,6.2693
2006,4,21,6.3850
2006,4,21,6.5099
2006,4,22,6.6031
2006,4,23,6.5508
2006,4,24,6.5649
2006,4,24,6.6966
2006,4,25,6.8423
2006,4,26,6.2635
2006,4,27,5.8383
2006,4,28,5.9075
2006,4,29,5.9731
2006,4,30,5.8167
2006,5,1,5.7599
2006,5,1,5.7410
2006,5,2,5.4906
2006,5,3,5.8702
2006,5,4,8.2126
2006,5,5,7.1451
2006,5,6,5.4529
2006,5,7,5.3322
2006,5,8,5.3885
2006,5,8,4.9922
2006,5,9,4.9603
2006,5,10,5.3201
2006,5,11,10.3789
2006,5,12,8.1536
2006,5,12,8.8171
2006,5,13,10.7288
2006,5,13,10.5466
2006,5,13,13.0797
2006,5,14,14.3616
2006,5,14,14.4465
2006,5,14,14.9141
2006,5,15,15.7089
2006,5,15,16.4043
2006,5,15,16.7746
2006,5,16,16.4484
2006,5,16,15.5985
2006,5,16,15.3717
2006,5,17,14.9252
2006,5,17,14.5785
2006,5,17,14.0720
2006,5,18,13.7666
2006,5,18,14.1275
2006,5,18,13.6943
2006,5,19,13.5856
2006,5,19,13.5975
2006,5,20,12.1999
2006,5,21,11.4336
2006,5,22,11.1235
2006,5,22,10.2997
2006,5,23,9.8236
2006,5,24,9.6727
2006,5,25,9.3895
2006,5,25,9.3477
2006,5,26,10.5879
2006,5,26,10.6022
2006,5,26,11.4016
2006,5,27,13.1085
2006,5,27,13.0880
2006,5,27,12.4502
2006,5,28,11.5897
2006,5,28,9.7349
2006,5,29,9.9159
2006,5,29,9.0664
2006,5,30,9.0997
2006,5,31,8.6721
2006,6,1,7.9550
2006,6,2,8.0200
2006,6,3,7.6000
2006,6,4,7.0119
2006,6,5,7.4194
2006,6,5,6.9120
2006,6,6,7.3520
2006,6,6,7.2419
2006,6,7,6.7409
2006,6,8,6.1639
2006,6,9,7.5591
2006,6,9,8.3516
2006,6,10,8.3657
2006,6,10,8.4320
2006,6,11,7.6153
2006,6,11,7.8362
2006,6,12,8.5837
2006,6,12,8.1425
2006,6,13,7.7002
2006,6,14,7.8931
2006,6,15,8.1449
2006,6,16,7.3478
2006,6,17,6.5499
2006,6,18,6.1434
2006,6,19,5.9040
2006,6,19,6.5501
2006,6,20,6.0024
2006,6,21,5.5202
2006,6,21,6.1203
2006,6,22,6.5437
2006,6,22,9.7632
2006,6,22,10.2955
2006,6,23,10.0370
2006,6,23,10.2138
2006,6,23,9.9672
2006,6,24,9.5570
2006,6,24,8.9270
2006,6,24,7.3550
2006,6,25,7.0508
2006,6,25,6.2331
2006,6,25,6.1668
2006,6,26,6.3816
2006,6,26,7.6119
2006,6,26,7.6423
2006,6,27,7.7164
2006,6,28,7.3123
2006,6,29,6.9134
2006,6,30,6.2665
2006,7,1,6.1753
2006,7,2,5.6595
2006,7,3,5.3678
2006,7,3,5.7775
2006,7,4,4.8666
2006,7,5,5.2564
2006,7,6,4.5258
2006,7,7,4.6256
2006,7,8,4.4490
2006,7,9,4.4391
2006,7,10,3.4928
2006,7,18,4.0151
2006,7,19,4.0573
2006,7,20,3.7616
2006,7,21,4.1370
2006,7,22,4.1503
2006,7,23,3.9141
2006,7,24,3.7000
2006,7,24,3.9757
2006,7,25,3.8058
2006,7,26,3.4371
2006,7,27,3.5858
2006,7,28,3.4382
2006,7,29,3.2719
2006,7,30,2.9616
2006,7,31,3.3128
2006,7,31,3.1461
2006,8,1,2.4659
2006,8,2,2.5386
2006,8,3,2.7544
2006,8,5,2.4840
2006,8,7,-997.7200
2006,8,7,2.4055
2006,8,8,2.2856
2006,8,9,2.1105
2006,8,10,1.8665
2006,8,11,2.0584
2006,8,12,2.1373
2006,8,13,2.0043
2006,8,14,2.0753
2006,8,15,1.8091
2006,8,16,1.7489
2006,8,17,-997.5392
2006,8,18,-997.7878
2006,8,19,-997.6136
2006,8,20,-997.1474
2006,8,21,-997.8542
2006,8,28,1.9776
2006,8,29,1.9488
2006,8,30,1.6851
2006,8,31,2.4108
2006,9,1,2.3041
2006,9,2,2.3031
2006,9,3,1.7605
2006,9,4,1.5944
2006,9,4,1.5309
2006,9,5,1.7802
2006,9,6,1.5338
2006,9,7,1.8659
2006,9,8,1.6726
2006,9,9,-997.3021
2006,9,10,1.7298
2006,9,11,1.5901
2006,9,11,1.5852
2006,9,12,1.3766
2006,9,13,1.7696
2006,9,14,1.9007
2006,9,15,1.9509
2006,9,16,2.1792
2006,9,17,3.3305
2006,9,18,3.4399
2006,9,18,3.1408
2006,9,19,3.3047
2006,9,20,3.4207
2006,9,21,3.6743
2006,9,22,2.9728
2006,9,23,2.7180
2006,9,24,2.5591
2006,9,25,2.6055
2006,9,25,2.5957
2006,9,26,2.5047
2006,9,27,2.4405
2006,9,28,2.4710
2006,9,29,2.4384
2006,9,30,2.3910
2006,10,1,2.3846
2006,10,2,2.4411
2006,10,2,3.5084
2006,10,3,2.8325
2006,10,4,2.8885
2006,10,5,3.2610
2006,10,6,3.1783
2006,10,7,3.0858
2006,10,8,2.7970
2006,10,9,3.0872
2006,10,9,3.1497
2006,10,9,3.4139
2006,10,10,3.3924
2006,10,11,3.3358
2006,10,12,3.3292
2006,10,13,3.5520
2006,10,14,3.5011
2006,10,15,3.5908
2006,10,16,3.6235
2006,10,16,3.5395
2006,10,17,4.1327
2006,10,17,5.9460
2006,10,18,7.6142
2006,10,18,8.1119
2006,10,18,7.9575
2006,10,19,8.2332
2006,10,19,8.4330
2006,10,19,7.8375
2006,10,20,7.4702
2006,10,20,7.3790
2006,10,20,7.7004
2006,10,21,7.3335
2006,10,21,7.4616
2006,10,21,7.5858
2006,10,22,7.4697
2006,10,22,7.3835
2006,10,22,7.2389
2006,10,23,7.0969
2006,10,23,7.0148
2006,10,23,7.0215
2006,10,24,6.7136
2006,10,25,5.9240
2006,10,26,5.7157
2006,10,27,5.6049
2006,10,28,6.4973
2006,10,28,7.0380
2006,10,28,7.1050
2006,10,29,6.4642
2006,10,29,6.5421
2006,10,29,6.8514
2006,10,30,6.9501
2006,10,30,6.8992
2006,10,30,7.2271
2006,10,30,6.9014
2006,10,31,6.6266
2006,10,31,6.4331
2006,10,31,6.3764
2006,11,1,6.1633
2006,11,1,6.1384
2006,11,2,6.2354
2006,11,3,6.2594
2006,11,4,6.2241
2006,11,5,6.2470
2006,11,6,5.9983
2006,11,6,5.8810
2006,11,6,5.9296
2006,11,7,5.4635
2006,11,8,5.9797
2006,11,9,6.1162
2006,11,10,6.0482
2006,11,11,5.7201
2006,11,12,5.2112
2006,11,13,5.0036
2006,11,13,5.0520
2006,11,13,5.3207
2006,11,14,5.0281
2006,11,15,4.9532
2006,11,16,5.4406
2006,11,16,6.2767
2006,11,17,7.2609
2006,11,17,7.1638
2006,11,17,7.2926
2006,11,18,6.8013
2006,11,18,6.8655
2006,11,18,6.9524
2006,11,19,6.5833
2006,11,19,6.4534
2006,11,19,6.3752
2006,11,20,6.2577
2006,11,20,6.2835
2006,11,20,6.3814
2006,11,21,6.5617
2006,11,22,6.3982
2006,11,23,6.1898
2006,11,24,6.1289
2006,11,25,6.2663
2006,11,26,5.7672
2006,11,27,5.5178
2006,11,27,5.3266
2006,11,27,5.8447
2006,11,28,5.0331
2006,11,29,5.8841
2006,11,30,4.7425
2006,11,30,4.9505
2006,12,1,6.0142
2006,12,1,6.4886
2006,12,1,5.6372
2006,12,2,4.8100
2006,12,2,5.1141
2006,12,2,4.9419
2006,12,3,5.8633
2006,12,3,5.3007
2006,12,3,5.4004
2006,12,4,4.6459
2006,12,4,4.2693
2006,12,4,5.6417
2006,12,4,5.6466
2006,12,5,5.7614
2006,12,5,5.3757
2006,12,5,5.3749
2006,12,6,5.3679
2006,12,6,5.3629
2006,12,6,5.3697
2006,12,7,5.5731
2006,12,7,5.7945
2006,12,8,5.1917
2006,12,9,5.0285
2006,12,10,5.2677
2006,12,11,4.9590
2006,12,11,5.3587
2006,12,11,4.7563
2006,12,12,4.6955
2006,12,13,5.3923
2006,12,14,5.4766
2006,12,15,5.7713
2006,12,16,5.5279
2006,12,17,5.6085
2006,12,18,5.6516
2006,12,18,5.5544
2006,12,18,6.1427
2006,12,19,5.9666
2006,12,20,5.8526
2006,12,21,5.8630
2006,12,22,7.8357
2006,12,23,7.0246
2006,12,24,6.9719
2006,12,25,6.7119
2006,12,26,6.6886
2006,12,27,6.3892
2006,12,28,6.3094
2006,12,29,6.4296
2006,12,30,6.2049
2006,12,31,5.3718
2007,1,1,9.8365
2007,1,2,7.3675
2007,1,3,3.2215
2007,1,3,5.5003
2007,1,3,5.5232
2007,1,4,5.5288
2007,1,4,5.1650
2007,1,8,5.1158
2007,1,15,4.5877
2007,1,16,4.4677
2007,1,16,4.1308
2007,1,16,3.9826
2007,1,17,3.9741
2007,1,17,3.6055
2007,1,17,3.5771
2007,1,18,3.5869
2007,1,18,3.4667
2007,1,18,3.6210
2007,1,19,3.6477
2007,1,19,3.7263
2007,1,19,3.8004
2007,1,20,3.9642
2007,1,21,3.8859
2007,1,22,3.9195
2007,1,22,3.7819
2007,1,22,3.7722
2007,1,23,3.8486
2007,1,24,3.9677
2007,1,25,3.9000
2007,1,26,3.8568
2007,1,27,4.1269
2007,1,28,4.1378
2007,1,29,4.0369
2007,1,29,4.1555
2007,1,29,4.2246
2007,1,30,4.3477
2007,1,31,4.2118
2007,2,1,4.3918
2007,2,2,4.5462
2007,2,3,4.3821
2007,2,4,4.5772
2007,2,5,4.3314
2007,2,5,4.5533
2007,2,5,4.3783
2007,2,6,4.3523
2007,2,7,4.4990
2007,2,8,4.4471
2007,2,9,4.4781
2007,2,10,4.4275
2007,2,11,4.5155
2007,2,12,4.4909
2007,2,12,4.5219
2007,2,12,4.3398
2007,2,13,4.4399
2007,2,14,4.3700
2007,2,15,4.4854
2007,2,16,4.5723
2007,2,17,4.4283
2007,2,18,4.3032
2007,2,19,4.3413
2007,2,19,4.5189
2007,2,19,4.6582
2007,2,20,4.4143
2007,2,21,4.3697
2007,2,22,4.4145
2007,2,23,4.2344
2007,2,24,4.3595
2007,2,25,4.3891
2007,2,26,4.3169
2007,2,26,4.4917
2007,2,26,4.8845
2007,2,27,4.3413
2007,2,28,4.3247
2007,3,1,4.2307
2007,3,1,4.4304
2007,3,2,3.8486
2007,3,2,3.5310
2007,3,2,3.8162
2007,3,3,3.5817
2007,3,3,3.8771
2007,3,3,4.0580
2007,3,4,4.1490
2007,3,4,4.2560
2007,3,4,4.0040
2007,3,5,3.5160
2007,3,5,3.6107
2007,3,5,3.9692
2007,3,5,3.6411
2007,3,6,3.5602
2007,3,6,3.4839
2007,3,6,3.4929
2007,3,7,3.5014
2007,3,7,3.5766
2007,3,7,3.7649
2007,3,8,3.8008
2007,3,8,3.5593
2007,3,9,3.5815
2007,3,10,3.5369
2007,3,11,3.9452
2007,3,11,4.0619
2007,3,12,4.2632
2007,3,12,4.2770
2007,3,12,4.3510
2007,3,13,4.7135
2007,3,14,4.4798
2007,3,15,6.2526
2007,3,16,6.0134
2007,3,16,7.2880
2007,3,17,7.4799
2007,3,17,6.7036
2007,3,17,6.2859
2007,3,18,6.0425
2007,3,18,6.0638
2007,3,18,5.8135
2007,3,19,5.6880
2007,3,19,5.6369
2007,3,19,6.3201
2007,3,20,5.7500
2007,3,21,5.4457
2007,3,22,5.2609
2007,3,23,5.3664
2007,3,24,6.0946
2007,3,25,6.9653
2007,3,26,6.5656
2007,3,26,6.2217
2007,3,26,6.1357
2007,3,27,5.9396
2007,3,28,5.6481
2007,3,29,5.5275
2007,3,30,5.0855
2007,3,31,4.8192
2007,4,1,4.6321
2007,4,2,4.5975
2007,4,2,4.4893
2007,4,2,4.5921
2007,4,3,4.5302
2007,4,4,4.3418
2007,4,5,4.3720
2007,4,6,4.5078
2007,4,7,4.1160
2007,4,8,4.0960
2007,4,9,3.6914
2007,4,10,3.8721
2007,4,10,4.2720
2007,4,11,4.1420
2007,4,12,6.9370
2007,4,12,6.6360
2007,4,12,7.4050
2007,4,13,6.9370
2007,4,13,7.3020
2007,4,13,8.0420
2007,4,14,7.6980
2007,4,14,6.9590
2007,4,15,7.1690
2007,4,15,7.3090
2007,4,16,6.8871
2007,4,17,6.6553
2007,4,18,6.3073
2007,4,19,6.0896
2007,4,20,5.6516
2007,4,21,5.2493
2007,4,22,4.9704
2007,4,23,4.8545
2007,4,23,5.0848
2007,4,23,5.2845
2007,4,24,4.8352
2007,4,25,4.3790
2007,4,26,7.2150
2007,4,26,9.3840
2007,4,27,8.9070
2007,4,27,8.5690
2007,4,27,8.7130
2007,4,28,8.4596
2007,4,28,7.9155
2007,4,28,7.1868
2007,4,29,7.4311
2007,4,29,7.3527
2007,4,29,6.8684
2007,4,30,7.0913
2007,4,30,6.5410
2007,4,30,6.2820
2007,5,1,6.2320
2007,5,1,6.2080
2007,5,1,6.1840
2007,5,2,7.0370
2007,5,2,7.3730
2007,5,2,7.2040
2007,5,3,6.7780
2007,5,3,6.1140
2007,5,4,5.5300
2007,5,5,5.3198
2007,5,6,5.3466
2007,5,7,5.2434
2007,5,7,5.1109
2007,5,7,5.2992
2007,5,8,5.5990
2007,5,9,5.0068
2007,5,10,4.3100
2007,5,11,5.1802
2007,5,12,5.0613
2007,5,13,4.3532
2007,5,14,4.0701
2007,5,14,4.2068
2007,5,14,4.4030
2007,5,15,4.0632
2007,5,16,4.3836
2007,5,17,4.5394
2007,5,18,4.4411
2007,5,19,4.1849
2007,5,20,3.6344
2007,5,21,3.2329
2007,5,21,3.4979
2007,5,22,2.9394
2007,5,23,2.9107
2007,5,24,2.5954
2007,5,25,2.4105
2007,5,26,2.4173
2007,5,27,2.4937
2007,5,28,2.4655
2007,5,29,2.3014
2007,5,29,2.6019
2007,5,30,2.7445
2007,5,31,-996.2454
2007,6,1,-996.2951
2007,6,2,-996.7941
2007,6,3,2.1082
2007,6,4,2.3644
2007,6,4,2.4508
2007,6,4,2.5550
2007,6,5,3.8270
2007,6,6,8.9710
2007,6,7,6.1480
2007,6,8,5.9280
2007,6,9,6.5420
2007,6,10,5.4310
2007,6,11,4.9240
2007,6,11,4.9060
2007,6,11,4.5510
2007,6,12,3.6460
2007,6,13,2.9800
2007,6,14,3.0360
2007,6,15,3.3330
2007,6,16,3.0870
2007,6,17,2.9830
2007,6,18,2.8440
2007,6,18,2.8140
2007,6,18,3.2114
2007,6,19,2.6311
2007,6,20,2.4807
2007,6,21,3.3081
2007,6,22,2.5185
2007,6,23,2.2815
2007,6,24,2.2592
2007,6,25,1.8967
2007,6,25,1.8848
2007,6,25,1.8888
2007,6,26,1.7884
2007,6,27,1.7031
2007,6,28,-997.4536
2007,6,29,-997.3115
2007,6,30,-997.6016
2007,7,1,-997.5568
2007,7,2,-997.5604
2007,7,2,1.8396
2007,7,2,1.6810
2007,7,3,-997.3041
2007,7,4,-997.5512
2007,7,5,1.7203
2007,7,6,1.6322
2007,7,7,-997.3628
2007,7,8,1.6470
2007,7,9,-997.5892
2007,7,9,-997.4523
2007,7,9,-997.5293
2007,7,10,-997.5082
2007,7,11,-997.7491
2007,7,12,-997.5718
2007,7,13,-997.7077
2007,7,14,-997.5875
2007,7,15,1.7030
2007,7,16,1.6606
2007,7,16,-997.6848
2007,7,16,1.6606
2007,7,17,1.4135
2007,7,18,-997.6125
2007,7,19,-997.5335
2007,7,20,-997.5132
2007,7,21,-997.5749
2007,7,22,1.4291
2007,7,23,-997.6081
2007,7,23,1.4073
2007,7,23,1.4260
2007,7,24,-997.7269
2007,7,25,1.3557
2007,7,26,-997.6618
2007,7,27,-997.7626
2007,7,28,1.7637
2007,7,29,1.4943
2007,7,30,-997.6375
2007,7,30,1.4188
2007,7,30,1.4580
2007,7,31,-997.7006
2007,8,1,-997.6277
2007,8,2,-997.6576
2007,8,3,1.3796
2007,8,4,1.3619
2007,8,5,1.3505
2007,8,6,1.3598
2007,8,6,1.4777
2007,8,6,-997.5420
2007,8,7,-997.5288
2007,8,8,1.5798
2007,8,9,1.5140
2007,8,10,1.4350
2007,8,11,1.3685
2007,8,12,1.7700
2007,8,13,1.6901
2007,8,13,1.6144
2007,8,13,1.8131
2007,8,14,2.1508
2007,8,15,1.7903
2007,8,16,1.5966
2007,8,17,1.6053
2007,8,18,1.4404
2007,8,19,1.5301
2007,8,20,2.8773
2007,8,20,4.1497
2007,8,20,10.6320
2007,8,21,12.6890
2007,8,21,14.7620
2007,8,21,16.4260
2007,8,22,14.3890
2007,8,22,14.7610
2007,8,22,13.5520
2007,8,23,12.7440
2007,8,23,10.9760
2007,8,23,11.2920
2007,8,24,12.1230
2007,8,24,12.8930
2007,8,24,11.6580
2007,8,25,10.9660
2007,8,25,10.7242
2007,8,25,9.8280
2007,8,26,7.8431
2007,8,26,6.9777
2007,8,26,7.4750
2007,8,27,6.1533
2007,8,27,5.7480
2007,8,27,4.9582
2007,8,27,5.6210
2007,8,28,4.9350
2007,8,29,4.2111
2007,8,30,3.7859
2007,8,31,3.7164
2007,9,1,3.8142
2007,9,2,3.2260
2007,9,3,3.7050
2007,9,3,3.3029
2007,9,3,2.9693
2007,9,4,2.7592
2007,9,5,2.5191
2007,9,6,2.2550
2007,9,7,2.1428
2007,9,8,2.1876
2007,9,9,2.0964
2007,9,10,2.1106
2007,9,10,2.1411
2007,9,10,2.4914
2007,9,11,2.6030
2007,9,12,3.5114
2007,9,13,5.7729
2007,9,14,5.9070
2007,9,15,5.2581
2007,9,16,4.5268
2007,9,17,4.1909
2007,9,17,4.4737
2007,9,17,4.8717
2007,9,18,5.6762
2007,9,19,5.4615
2007,9,20,5.1625
2007,9,21,4.6637
2007,9,22,4.4004
2007,9,23,4.1945
2007,9,24,4.4786
2007,9,24,4.1147
2007,9,24,4.3230
2007,9,25,4.1516
2007,9,26,3.8647
2007,9,27,3.7778
2007,9,28,3.8891
2007,9,29,3.9367
2007,9,30,3.5837
2007,10,1,3.5160
2007,10,1,3.7736
2007,10,1,3.5032
2007,10,2,3.4999
2007,10,3,3.4407
2007,10,4,3.3131
2007,10,5,3.3385
2007,10,6,3.2765
2007,10,7,2.9589
2007,10,8,2.7966
2007,10,8,2.8172
2007,10,8,2.6823
2007,10,9,2.5202
2007,10,10,2.6831
2007,10,11,2.5500
2007,10,12,2.6084
2007,10,13,2.5225
2007,10,14,2.0274
2007,10,15,2.0056
2007,10,15,2.0040
2007,10,15,2.1670
2007,10,16,2.2759
2007,10,17,2.2659
2007,10,18,2.0181
2007,10,19,1.9821
2007,10,20,2.0290
2007,10,21,1.8663
2007,10,22,1.7159
2007,10,23,1.8420
2007,10,24,1.7748
2007,10,25,1.6587
2007,10,26,1.7042
2007,10,27,1.5122
2007,10,28,1.7422
2007,10,29,1.6782
2007,10,29,1.7088
2007,10,29,1.7268
2007,10,30,1.9700
2007,10,31,1.6229
2007,11,1,2.1474
2007,11,2,1.9561
2007,11,3,1.8910
2007,11,4,1.9455
2007,11,5,1.9936
2007,11,5,1.8811
2007,11,5,2.1752
2007,11,6,1.9748
2007,11,7,1.6684
2007,11,8,1.5581
2007,11,9,1.4200
2007,11,10,1.4283
2007,11,11,1.5230
2007,11,12,1.5214
2007,11,12,1.4088
2007,11,12,-997.5606
2007,11,13,1.8046
2007,11,14,-997.5335
2007,11,15,-997.3653
2007,11,16,3.8166
2007,11,17,4.0407
2007,11,18,3.9728
2007,11,19,3.4142
2007,11,19,3.6312
2007,11,19,3.9043
2007,11,20,3.3520
2007,11,21,3.7370
2007,11,22,3.5250
2007,11,23,10.1352
2007,11,23,12.6114
2007,11,23,10.6305
2007,11,24,11.6633
2007,11,24,9.7601
2007,11,24,10.3470
2007,11,25,9.4753
2007,11,25,9.8635
2007,11,25,8.9659
2007,11,26,10.4645
2007,11,26,9.6030
2007,11,26,9.4668
2007,11,27,9.8692
2007,11,28,10.5684
2007,11,29,10.2728
2007,11,30,9.0540
2007,12,1,9.8657
2007,12,2,9.8484
2007,12,3,9.5999
2007,12,3,9.3778
2007,12,3,8.3959
2007,12,4,8.9341
2007,12,5,8.6219
2007,12,6,7.6547
2007,12,7,7.9161
2007,12,8,7.3849
2007,12,9,7.1329
2007,12,10,7.3462
2007,12,10,7.2338
2007,12,10,7.4387
2007,12,11,7.7432
2007,12,11,7.5633
2007,12,12,7.0581
2007,12,12,7.1817
2007,12,12,7.1113
2007,12,13,6.6549
2007,12,13,6.3848
2007,12,13,6.1055
2007,12,14,5.9111
2007,12,14,5.9002
2007,12,14,5.8858
2007,12,15,6.0574
2007,12,15,5.8720
2007,12,16,6.1048
2007,12,17,6.3264
2007,12,17,6.0132
2007,12,17,6.3845
2007,12,18,6.2648
2007,12,19,6.3164
2007,12,20,6.3029
2007,12,21,6.1552
2007,12,22,6.0661
2007,12,23,5.9169
2007,12,24,6.5883
2007,12,25,5.9812
2007,12,26,5.3083
2007,12,27,5.4365
2007,12,28,5.5305
2007,12,29,5.5157
2007,12,30,5.6784
2007,12,31,5.6418
2008,1,1,5.5108
2008,1,2,5.2641
2008,1,3,5.4491
2008,1,4,5.5818
2008,1,5,5.5492
2008,1,6,5.5152
2008,1,7,5.3614
2008,1,7,5.5536
2008,1,8,5.6070
2008,1,8,6.0394
2008,1,9,6.4176
2008,1,9,6.3560
2008,1,9,6.5680
2008,1,10,5.7110
2008,1,10,5.5300
2008,1,10,5.4630
2008,1,11,5.5390
2008,1,11,5.0790
2008,1,11,4.9740
2008,1,12,4.7316
2008,1,12,4.7327
2008,1,12,4.6074
2008,1,13,4.8593
2008,1,13,4.9675
2008,1,13,4.8117
2008,1,14,4.6718
2008,1,14,4.7341
2008,1,15,4.3024
2008,1,16,4.2142
2008,1,17,4.9138
2008,1,18,4.9270
2008,1,19,4.6558
2008,1,20,4.3423
2008,1,21,4.5477
2008,1,21,4.4856
2008,1,21,4.7783
2008,1,22,4.2938
2008,1,23,4.1986
2008,1,24,4.4065
2008,1,25,4.3601
2008,1,26,4.3368
2008,1,27,4.1081
2008,1,28,4.1892
2008,1,28,4.1278
2008,1,28,4.1282
2008,1,29,4.1073
2008,1,30,4.1107
2008,1,31,4.0157
2008,2,1,4.5044
2008,2,2,4.3271
2008,2,3,4.0083
2008,2,4,3.8527
2008,2,4,4.0353
2008,2,4,4.0449
2008,2,4,3.8224
2008,2,5,3.8491
2008,2,5,4.1358
2008,2,5,5.1490
2008,2,6,6.0290
2008,2,6,4.7540
2008,2,6,4.0420
2008,2,7,3.6910
2008,2,7,3.7000
2008,2,7,3.7830
2008,2,8,3.7880
2008,2,8,3.8900
2008,2,8,3.6130
2008,2,9,3.5990
2008,2,9,3.8160
2008,2,9,3.7940
2008,2,10,3.6317
2008,2,10,3.6048
2008,2,10,3.6318
2008,2,11,3.9492
2008,2,11,3.8372
2008,2,11,3.7620
2008,2,11,4.0543
2008,2,12,4.1253
2008,2,12,4.2119
2008,2,13,4.3181
2008,2,14,4.0236
2008,2,15,4.1235
2008,2,16,4.2280
2008,2,17,4.3431
2008,2,17,3.9274
2008,2,18,4.2090
2008,2,18,4.2307
2008,2,18,4.7681
2008,2,18,4.4435
2008,2,19,4.2286
2008,2,19,3.9440
2008,2,19,3.9890
2008,2,20,4.1000
2008,2,20,3.9884
2008,2,20,4.0731
2008,2,21,3.9673
2008,2,21,3.7475
2008,2,22,4.0354
2008,2,23,3.8716
2008,2,24,3.7186
2008,2,25,3.6928
2008,2,25,3.5299
2008,2,25,3.8858
2008,2,26,3.7048
2008,2,27,3.5680
2008,2,28,3.6578
2008,2,29,3.3752
2008,3,1,3.6165
2008,3,2,3.8380
2008,3,3,3.8484
2008,3,3,3.4535
